timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
393202350,393199174,2162698,-0.007063694,0.002051313,-0.0020715154,0.34906584,2.4583715e-09,2.4581766e-09,4.6480704e-09,2162698,0.013089823,-0.005816436,-0.039827514,0.4,1.6826365e-05,1.6834052e-05,5.0106905e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
393405380,393401530,2162698,-0.0070529175,0.0020458384,-0.0020677769,0.34906584,2.4358953e-09,2.435701e-09,4.6489004e-09,2162698,0.013091082,-0.005638281,-0.042470854,0.4,1.6756338e-05,1.6763915e-05,4.9995674e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
393602514,393599392,2162698,-0.007066443,0.0020678903,-0.0020731746,0.34906584,2.4238251e-09,2.4236304e-09,4.6711723e-09,2162698,0.013730469,-0.00569464,-0.045332734,0.4,1.6758071e-05,1.6765583e-05,5.010696e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
393801130,393797249,2162698,-0.007045366,0.0020590036,-0.002069798,0.34906584,2.4049538e-09,2.4047582e-09,4.670389e-09,2162698,0.013641314,-0.0057884743,-0.04776713,0.4,1.6686497e-05,1.6693919e-05,4.9984756e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
394003590,393999611,2162698,-0.0070102047,0.0020733713,-0.0020634856,0.34906584,2.3837936e-09,2.3835958e-09,4.6703077e-09,2162698,0.014258864,-0.0063125766,-0.05018426,0.4,1.6612701e-05,1.6620023e-05,4.9862156e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
394205684,394201962,2162698,-0.0070215394,0.002102217,-0.0020691734,0.34906584,2.3718747e-09,2.3716722e-09,4.6918305e-09,2162698,0.01508887,-0.00645594,-0.052758686,0.4,1.6614853e-05,1.6622098e-05,4.9972837e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
394403551,394399822,2162698,-0.0070542013,0.0021048663,-0.0020752253,0.34906584,2.363992e-09,2.3637832e-09,4.712822e-09,2162698,0.0151233915,-0.0059675695,-0.054015618,0.4,1.6623497e-05,1.6630676e-05,5.007982e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
394601126,394597682,2162698,-0.0070287287,0.0021249584,-0.0020713327,0.34906584,2.342563e-09,2.3423463e-09,4.71092e-09,2162698,0.015872134,-0.0061977203,-0.05668957,0.4,1.6552776e-05,1.6559856e-05,4.9958676e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
394803222,394800062,2162698,-0.0070219166,0.0021383245,-0.0020670833,0.34906584,2.321303e-09,2.3210769e-09,4.7104756e-09,2162698,0.016464282,-0.0058810245,-0.05983422,0.4,1.6481532e-05,1.6488508e-05,4.984385e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
395212413,395209249,2162698,-0.007063906,0.002179376,-0.002072241,0.34906584,2.3070779e-09,2.3068363e-09,4.7560293e-09,2162698,0.017487878,-0.0057463367,-0.06587646,0.4,1.6516977e-05,1.6523867e-05,5.011506e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
395410421,395407109,2162698,-0.007085404,0.0021755586,-0.0020627936,0.34906584,2.2882174e-09,2.287969e-09,4.754022e-09,2162698,0.01755351,-0.004607048,-0.06835071,0.4,1.6450445e-05,1.6457283e-05,4.9991854e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
395603785,395600472,2162698,-0.007102542,0.002177603,-0.0020651643,0.34906584,2.2775482e-09,2.2772897e-09,4.767373e-09,2162698,0.017603755,-0.0043302625,-0.06983646,0.4,1.6443533e-05,1.6450364e-05,5.0043286e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
395801773,395798332,2162698,-0.007095443,0.0021900865,-0.0020619964,0.34906584,2.2605058e-09,2.2602356e-09,4.7643467e-09,2162698,0.018090062,-0.0040494623,-0.07143367,0.4,1.6381859e-05,1.6388667e-05,4.992926e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
396004017,396000689,2162698,-0.0071007973,0.0021933694,-0.0020673545,0.34906584,2.2562094e-09,2.2559252e-09,4.783059e-09,2162698,0.018131642,-0.0042797676,-0.07291252,0.4,1.6396238e-05,1.6403072e-05,5.003154e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
396210783,396207543,2162698,-0.007101309,0.0021928283,-0.002058736,0.34906584,2.2436413e-09,2.24334e-09,4.785434e-09,2162698,0.018201513,-0.0040140464,-0.07475487,0.4,1.6356618e-05,1.6363474e-05,4.997e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
396399686,396396414,2162698,-0.007121171,0.002205471,-0.0020557896,0.34906584,2.2349873e-09,2.2346671e-09,4.797976e-09,2162698,0.01850578,-0.0036923897,-0.07611116,0.4,1.6355374e-05,1.6362279e-05,5.002347e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
396619893,396616754,2162698,-0.007111802,0.0022070217,-0.0020570804,0.34906584,2.2256061e-09,2.2252642e-09,4.804612e-09,2162698,0.018592043,-0.0038357638,-0.077303715,0.4,1.63297e-05,1.6336646e-05,5.000234e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
397002445,396998984,2162698,-0.0071079563,0.0022078673,-0.0020555365,0.34906584,2.2003663e-09,2.1999833e-09,4.8068425e-09,2162698,0.01872242,-0.0035105832,-0.078279294,0.4,1.625835e-05,1.6265354e-05,4.98852e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
397204617,397201341,2162698,-0.007114194,0.002208857,-0.0020598515,0.34906584,2.197107e-09,2.1967124e-09,4.8248707e-09,2162698,0.018688101,-0.003717304,-0.07964523,0.4,1.6279793e-05,1.628684e-05,4.9995665e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
397418977,397417189,2162698,-0.0071215727,0.0022126932,-0.0020610183,0.34906584,2.190369e-09,2.1899698e-09,4.8312696e-09,2162698,0.018797722,-0.0034950518,-0.080614895,0.4,1.6260918e-05,1.6267988e-05,4.9984174e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
397802799,397799420,2162698,-0.0071066213,0.002206541,-0.0020598858,0.34906584,2.1678148e-09,2.1674331e-09,4.8314703e-09,2162698,0.01875182,-0.0034334476,-0.08196149,0.4,1.6196094e-05,1.6203187e-05,4.9868445e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
398409685,398406502,2162698,-0.007134784,0.0021958316,-0.002067962,0.34906584,2.1562605e-09,2.1559758e-09,4.8630726e-09,2162698,0.018419826,-0.0032990626,-0.0801403,0.4,1.6215574e-05,1.6222732e-05,5.0015656e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
398611966,398608854,2162698,-0.00712591,0.0021820918,-0.0020646525,0.34906584,2.1448676e-09,2.1446172e-09,4.8551314e-09,2162698,0.018195651,-0.0031378786,-0.07891785,0.4,1.6167665e-05,1.617482e-05,4.989628e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
398810070,398806712,2162698,-0.0071484833,0.0021821423,-0.0020725583,0.34906584,2.1440052e-09,2.1437887e-09,4.871505e-09,2162698,0.01812153,-0.0030364348,-0.07779167,0.4,1.6196753e-05,1.620394e-05,5.001106e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
399003531,399000094,2162698,-0.007158925,0.002183541,-0.002076839,0.34906584,2.1404636e-09,2.1402775e-09,4.8803566e-09,2162698,0.018086331,-0.0029923678,-0.07598731,0.4,1.6206997e-05,1.6214206e-05,5.006131e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
399201136,399197942,2162698,-0.0071554948,0.0021687085,-0.0020676688,0.34906584,2.1304822e-09,2.1303228e-09,4.8731637e-09,2162698,0.017872198,-0.002758233,-0.074506365,0.4,1.616144e-05,1.6168646e-05,4.993936e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
399412365,399409288,2162698,-0.007165665,0.0021553403,-0.0020584941,0.34906584,2.1233737e-09,2.1232403e-09,4.8700244e-09,2162698,0.01764837,-0.002435585,-0.07211891,0.4,1.6132995e-05,1.6140202e-05,4.9871455e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
399601896,399598158,2162698,-0.0071874564,0.00215601,-0.0020610716,0.34906584,2.1203055e-09,2.1201934e-09,4.878612e-09,2162698,0.017597973,-0.002243815,-0.069291204,0.4,1.6145688e-05,1.6152915e-05,4.992715e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
399803899,399800538,2162698,-0.007231534,0.002161706,-0.0020675904,0.34906584,2.1200581e-09,2.119963e-09,4.892581e-09,2162698,0.017624812,-0.0018154201,-0.06665319,0.4,1.6173319e-05,1.618057e-05,5.0030017e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
400001780,399998381,2162698,-0.007236475,0.0021579172,-0.0020643452,0.34906584,2.1105868e-09,2.110508e-09,4.8844706e-09,2162698,0.017570946,-0.0014930321,-0.063782044,0.4,1.6129397e-05,1.6136646e-05,4.9909854e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
400204938,400200733,2162698,-0.007232177,0.0021468352,-0.002059034,0.34906584,2.1014082e-09,2.10134e-09,4.874403e-09,2162698,0.017415572,-0.0013093611,-0.06159966,0.4,1.6087059e-05,1.6094307e-05,4.979378e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
400401741,400398594,2162698,-0.0072117224,0.002143047,-0.002047866,0.34906584,2.0968065e-09,2.096746e-09,4.86765e-09,2162698,0.017366413,-0.0013867267,-0.060083013,0.4,1.605059e-05,1.6057838e-05,4.9693217e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
400604129,400600954,2162698,-0.007295285,0.0021576812,-0.0020569935,0.34906584,2.1065292e-09,2.1064737e-09,4.9037454e-09,2162698,0.017440584,-0.00096142915,-0.058531377,0.4,1.6156306e-05,1.6163624e-05,5.00325e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
400802203,400798821,2162698,-0.0073151286,0.0021726107,-0.0020629698,0.34906584,2.1068656e-09,2.10681e-09,4.914048e-09,2162698,0.017552897,-0.0008967917,-0.05610276,0.4,1.6186057e-05,1.6193408e-05,5.013344e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
401004559,401001171,2162698,-0.0073094694,0.0021738021,-0.0020594692,0.34906584,2.0979316e-09,2.0978739e-09,4.9044395e-09,2162698,0.017533064,-0.0007505417,-0.053363252,0.4,1.614393e-05,1.6151283e-05,5.0011813e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
401394163,401392402,2162698,-0.0072901486,0.0021799358,-0.0020549595,0.34906584,2.113074e-09,2.1130164e-09,4.901225e-09,2162698,0.017631391,-0.00087365496,-0.052320477,0.4,1.6120204e-05,1.6127564e-05,4.994941e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
401404663,401401403,2162698,-0.007306993,0.0021824974,-0.002057144,0.34906584,2.090035e-09,2.0899706e-09,4.904852e-09,2162698,0.017652176,-0.0007074275,-0.053385537,0.4,1.612905e-05,1.6136435e-05,4.9999567e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
401830311,401828609,2162698,-0.007293609,0.002185512,-0.0020576024,0.34906584,2.0801323e-09,2.0800506e-09,4.901275e-09,2162698,0.017733764,-0.000750679,-0.052381266,0.4,1.6092588e-05,1.6099988e-05,4.9927953e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
402011516,402008467,2162698,-0.0072935815,0.0021925266,-0.0020596154,0.34906584,2.073381e-09,2.0732895e-09,4.9004623e-09,2162698,0.017815325,-0.00074211264,-0.050660346,0.4,1.6088112e-05,1.6095531e-05,4.992938e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
402244259,402242303,2162698,-0.007305748,0.0021955648,-0.0020609382,0.34906584,2.0735054e-09,2.0734043e-09,4.9045346e-09,2162698,0.017815389,-0.00063603907,-0.04954602,0.4,1.6093221e-05,1.6100663e-05,4.995718e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
402403515,402399693,2162698,-0.00731076,0.0022017187,-0.0020662008,0.34906584,2.0714999e-09,2.0713926e-09,4.916542e-09,2162698,0.017889954,-0.0008205296,-0.04832513,0.4,1.61323e-05,1.6139775e-05,5.0090234e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
402600814,402597577,2162698,-0.007286783,0.0021967818,-0.0020626418,0.34906584,2.0632094e-09,2.0631001e-09,4.9047246e-09,2162698,0.01785409,-0.0008981212,-0.046992265,0.4,1.6088765e-05,1.609623e-05,4.996701e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
402803811,402799923,2162698,-0.007324796,0.0021965439,-0.0020686025,0.34906584,2.064243e-09,2.0641349e-09,4.912685e-09,2162698,0.017752474,-0.0006371492,-0.045528393,0.4,1.6119136e-05,1.6126629e-05,5.00731e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
403009656,403006769,2162698,-0.00731578,0.002191046,-0.0020681105,0.34906584,2.05916e-09,2.059056e-09,4.906279e-09,2162698,0.017672317,-0.00063217815,-0.043964874,0.4,1.609081e-05,1.6098289e-05,4.999999e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
403203385,403200134,2162698,-0.0073251817,0.002186555,-0.0020729234,0.34906584,2.057256e-09,2.0571567e-09,4.910772e-09,2162698,0.017572965,-0.0006637361,-0.04192534,0.4,1.6106158e-05,1.6113647e-05,5.0060626e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
403401422,403398018,2162698,-0.007309667,0.0021756943,-0.0020636374,0.34906584,2.0499733e-09,2.0498807e-09,4.8966142e-09,2162698,0.017431052,-0.00069690973,-0.03912607,0.4,1.6067466e-05,1.607493e-05,4.9949713e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
403612486,403609348,2162698,-0.0073598577,0.0021782834,-0.002060971,0.34906584,2.0543731e-09,2.0542839e-09,4.911893e-09,2162698,0.017344449,-0.00041286397,-0.036811605,0.4,1.6114207e-05,1.6121685e-05,5.010479e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
403811076,403807210,2162698,-0.007355401,0.0021670333,-0.002056217,0.34906584,2.0461612e-09,2.0460786e-09,4.8957154e-09,2162698,0.017168866,-0.0002854898,-0.03365951,0.4,1.60701e-05,1.6077549e-05,4.9978626e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
404004423,404000576,2162698,-0.0073984084,0.0021587748,-0.0020597784,0.34906584,2.0449535e-09,2.0448794e-09,4.898773e-09,2162698,0.016957127,6.1527484e-05,-0.03022598,0.4,1.6084867e-05,1.6092314e-05,5.003415e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
404210587,404207432,2162698,-0.0074023376,0.0021567903,-0.0020588804,0.34906584,2.04094e-09,2.040878e-09,4.891952e-09,2162698,0.016888397,0.00017215683,-0.026901444,0.4,1.6061835e-05,1.6069267e-05,4.9970486e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
404404042,404400824,2162698,-0.0074303467,0.0021480871,-0.0020557395,0.34906584,2.0402098e-09,2.040158e-09,4.894271e-09,2162698,0.016740177,0.00033315227,-0.024882782,0.4,1.6076532e-05,1.6083968e-05,5.0022804e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
404610575,404607653,2162698,-0.0074222116,0.0021495903,-0.002042846,0.34906584,2.0364044e-09,2.0363593e-09,4.884679e-09,2162698,0.01675589,0.00034661574,-0.023741221,0.4,1.6054866e-05,1.6062288e-05,4.99634e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
404808681,404805523,2162698,-0.007459349,0.0021472631,-0.0020488012,0.34906584,2.0386546e-09,2.0386142e-09,4.8929767e-09,2162698,0.016680267,0.0005409463,-0.022240795,0.4,1.60873e-05,1.6094731e-05,5.0071344e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
405010952,405007874,2162698,-0.0074399547,0.0021526967,-0.0020453567,0.34906584,2.0355433e-09,2.035507e-09,4.8757713e-09,2162698,0.01675214,0.00053612667,-0.020746516,0.4,1.6046197e-05,1.60536e-05,4.9949354e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
405213129,405210233,2162698,-0.0074763503,0.0021489665,-0.002051565,0.34906584,2.037016e-09,2.036989e-09,4.8826454e-09,2162698,0.016665483,0.0007727786,-0.019748947,0.4,1.6074884e-05,1.6082315e-05,5.0047574e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
405890926,405889268,2162698,-0.007487806,0.002147375,-0.0020473823,0.34906584,2.031547e-09,2.031555e-09,4.8524655e-09,2162698,0.01667208,0.001250552,-0.018861232,0.4,1.6007762e-05,1.6015172e-05,4.9871205e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
406611605,406608762,2162698,-0.0075537194,0.0021786997,-0.0020609687,0.34906584,2.0239133e-09,2.0239497e-09,4.860122e-09,2162698,0.017040716,0.0015317248,-0.016996726,0.4,1.6076952e-05,1.608443e-05,5.0128033e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
407214156,407211344,2162698,-0.007553022,0.002191263,-0.002062058,0.34906584,2.021285e-09,2.0213213e-09,4.8319744e-09,2162698,0.017213536,0.0017528216,-0.01437108,0.4,1.6029788e-05,1.6037298e-05,5.0006465e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
407461057,407458679,2162698,-0.0075245746,0.0022013807,-0.0020505823,0.34906584,2.0245632e-09,2.0245972e-09,4.8135367e-09,2162698,0.017300868,0.0015849014,-0.013377734,0.4,1.599718e-05,1.6004695e-05,4.991012e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
407721801,407719492,2162698,-0.007570598,0.0021993758,-0.0020500813,0.34906584,2.0328268e-09,2.0328534e-09,4.8260933e-09,2162698,0.017297791,0.0017958094,-0.012310754,0.4,1.6053938e-05,1.6061513e-05,5.0095205e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
407799193,407795943,2162698,-0.007577242,0.002204634,-0.0020487646,0.34906584,2.0148372e-09,2.0148514e-09,4.8167705e-09,2162698,0.017402595,0.0019168132,-0.010766763,0.4,1.6035949e-05,1.604356e-05,5.004647e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
408001608,407998315,2162698,-0.0076026525,0.0022047942,-0.0020434381,0.34906584,2.0065305e-09,2.0065312e-09,4.7999444e-09,2162698,0.017525049,0.0023412642,-0.008753281,0.4,1.5995265e-05,1.6002916e-05,4.9926894e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
408410612,408407515,2162698,-0.0076027745,0.0022315201,-0.0020429287,0.34906584,2.0064317e-09,2.0064144e-09,4.7902966e-09,2162698,0.017804878,0.002228383,-0.009806158,0.4,1.6001099e-05,1.600888e-05,4.996412e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
408613241,408609875,2162698,-0.007598241,0.002235475,-0.0020299791,0.34906584,1.9976483e-09,1.9976185e-09,4.7694377e-09,2162698,0.017847937,0.002379324,-0.011176679,0.4,1.5958143e-05,1.5965981e-05,4.9839764e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
408801946,408798788,2162698,-0.007657284,0.0022623218,-0.0020346935,0.34906584,2.0051485e-09,2.0051028e-09,4.792741e-09,2162698,0.018092075,0.0025618826,-0.012171037,0.4,1.6045575e-05,1.6053535e-05,5.0121657e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
409211203,409207962,2162698,-0.007645625,0.0022691595,-0.0020249162,0.34906584,1.9976936e-09,1.9976145e-09,4.758202e-09,2162698,0.018171314,0.0027451818,-0.013865419,0.4,1.5982518e-05,1.5990621e-05,4.994562e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
409405599,409401358,2162698,-0.007678873,0.0022795582,-0.0020267032,0.34906584,1.9959119e-09,1.9958097e-09,4.759774e-09,2162698,0.018259646,0.0030310107,-0.015146594,0.4,1.5998123e-05,1.600634e-05,5.000451e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
409611109,409608208,2162698,-0.007647626,0.0022871082,-0.0020214443,0.34906584,1.9924062e-09,1.992294e-09,4.7447255e-09,2162698,0.018310161,0.002780107,-0.0165038,0.4,1.5974061e-05,1.5982347e-05,4.9937967e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
409813681,409810542,2162698,-0.0076645324,0.0023064616,-0.0020241453,0.34906584,1.9939124e-09,1.9937854e-09,4.748313e-09,2162698,0.018459367,0.0027804417,-0.018572362,0.4,1.6005233e-05,1.6013626e-05,5.004479e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
410213949,410210772,2162698,-0.0076562236,0.0023203846,-0.002025104,0.34906584,1.9899085e-09,1.9897661e-09,4.7295496e-09,2162698,0.01856437,0.002710931,-0.020248435,0.4,1.5993242e-05,1.6001784e-05,5.0024128e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
410402960,410399658,2162698,-0.0076734237,0.002328626,-0.0020281386,0.34906584,1.9893573e-09,1.989201e-09,4.727325e-09,2162698,0.01862075,0.0027995184,-0.021333193,0.4,1.6009613e-05,1.6018254e-05,5.008457e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
410811787,410808856,2162698,-0.007640032,0.0023327558,-0.0020201039,0.34906584,1.9811541e-09,1.98098e-09,4.6932693e-09,2162698,0.018624008,0.0027221013,-0.022749975,0.4,1.594615e-05,1.5954929e-05,4.9898795e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
411009798,411006720,2162698,-0.007661322,0.0023468765,-0.0020254012,0.34906584,1.983761e-09,1.9835813e-09,4.69592e-09,2162698,0.018720224,0.0027704176,-0.024106981,0.4,1.5977766e-05,1.598663e-05,5.0004132e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
411750610,411748709,2162698,-0.0076528927,0.0023355086,-0.0020237311,0.34906584,1.9899962e-09,1.9898316e-09,4.6533155e-09,2162698,0.018653804,0.0028510154,-0.02296078,0.4,1.5938142e-05,1.5947126e-05,4.98951e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
411815070,411811669,2162698,-0.0076482347,0.0023476225,-0.00202488,0.34906584,1.9790547e-09,1.9789013e-09,4.655993e-09,2162698,0.018760873,0.00273153,-0.02181477,0.4,1.5961257e-05,1.5970285e-05,4.997095e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
412012605,412009558,2162698,-0.0076743164,0.0023237343,-0.0020243097,0.34906584,1.9824578e-09,1.9823172e-09,4.6582787e-09,2162698,0.018617352,0.0028192832,-0.020247048,0.4,1.599444e-05,1.6003514e-05,5.0078156e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
412210469,412207395,2162698,-0.0076596565,0.0023117673,-0.002014484,0.34906584,1.9770605e-09,1.9769322e-09,4.6401905e-09,2162698,0.01855656,0.0028329017,-0.018308675,0.4,1.5957648e-05,1.5966742e-05,4.99672e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
412412640,412409754,2162698,-0.007691709,0.0023129247,-0.0020188133,0.34906584,1.9811286e-09,1.9810091e-09,4.6427484e-09,2162698,0.018645622,0.0029289315,-0.015163262,0.4,1.5992824e-05,1.6001988e-05,5.007904e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
412610916,412607618,2162698,-0.007700806,0.0022988168,-0.0020137713,0.34906584,1.9799966e-09,1.9798925e-09,4.619938e-09,2162698,0.018663462,0.0029744636,-0.011570826,0.4,1.5953412e-05,1.5962596e-05,4.995553e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
412982805,412980864,2162698,-0.0077202055,0.0023074572,-0.002005535,0.34906584,1.9984094e-09,1.9983346e-09,4.6097597e-09,2162698,0.018732158,0.0030080806,-0.010522847,0.4,1.597154e-05,1.5980788e-05,5.001243e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
413010726,413007843,2162698,-0.007720155,0.0022959474,-0.0020026155,0.34906584,1.9776212e-09,1.9775663e-09,4.60229e-09,2162698,0.018705836,0.003047869,-0.008918279,0.4,1.5947067e-05,1.5956346e-05,4.993693e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
413613665,413610440,2162698,-0.0077675963,0.002298813,-0.001996141,0.34906584,1.9791664e-09,1.979167e-09,4.5831245e-09,2162698,0.018752003,0.003252685,-0.007451044,0.4,1.5975453e-05,1.5984911e-05,5.003138e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
414103150,414100593,2162698,-0.007796903,0.0022872114,-0.0019944555,0.34906584,1.9861335e-09,1.9861535e-09,4.55852e-09,2162698,0.018689536,0.0034189087,-0.006464618,0.4,1.5976088e-05,1.5985643e-05,5.00377e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
414409635,414406391,2162698,-0.007788612,0.0022900808,-0.0019950166,0.34906584,1.976875e-09,1.9768907e-09,4.5419086e-09,2162698,0.018682748,0.0033871478,-0.007480787,0.4,1.5970401e-05,1.5980018e-05,5.0020985e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
414611973,414608744,2162698,-0.0077921622,0.0022922782,-0.0019906326,0.34906584,1.9706619e-09,1.9706625e-09,4.5223385e-09,2162698,0.018639315,0.0035142004,-0.008551973,0.4,1.5930493e-05,1.5940126e-05,4.989814e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
414809946,414806621,2162698,-0.007814663,0.0023029773,-0.0019951782,0.34906584,1.9774227e-09,1.9774171e-09,4.5240487e-09,2162698,0.0186921,0.0035545405,-0.009694263,0.4,1.5965552e-05,1.5975236e-05,5.0010162e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
415016583,415013467,2162698,-0.007842118,0.0023136716,-0.00199896,0.34906584,1.9821331e-09,1.9821198e-09,4.524609e-09,2162698,0.018736959,0.0036418699,-0.010809431,0.4,1.59967e-05,1.6006432e-05,5.0110207e-06,73225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
