timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
384293107,384292559,-2.0500126,3.674036,-0.7742717
384314095,384313543,-0.42586496,2.3399665,-0.8977769
384332107,384331562,2.6676326,-2.0789266,0.11155412
384353074,384352522,2.6483762,-2.3365982,0.21568121
384374072,384373505,3.1816785,-2.1969204,0.8828087
384395037,384394485,2.433616,-0.60444534,1.0568999
384413022,384412475,-2.3964005,0.28094625,-0.50814724
384434001,384433457,-3.7855065,-0.60388345,-0.87476593
384454996,384454449,-4.278769,-0.9304619,-1.3333133
384472972,384472429,-1.3929038,0.65911293,-0.38283873
384492480,384491918,2.6277144,3.0746279,0.5731456
384513451,384512899,3.662963,4.329777,0.3669949
384534446,384533887,4.60463,3.1055229,-0.014634339
384552429,384551871,3.5370507,-1.8834872,0.376569
384573476,384572860,2.8498483,-3.3873208,0.6358895
384594429,384593877,1.8713539,-5.093368,1.0737664
384613883,384613330,-0.71461326,-3.6988215,1.2495421
384633360,384632812,-1.9573864,-1.1535411,1.5926391
384654349,384653797,-1.9029881,-1.2457788,0.756222
384672393,384671795,-5.425671,3.6595404,-0.42112797
384691820,384691270,-5.5047393,4.0167265,-1.5443647
384712803,384712255,-5.066935,2.8182702,-1.695602
384735287,384734738,-5.465994,4.251739,-0.96179116
384751778,384751227,-0.023156477,-0.88500154,-1.3955764
384774261,384773711,-0.73687226,-0.27872258,-1.378172
384793752,384793203,0.023222161,-2.986201,-0.5136399
384814734,384814182,0.25357375,-3.6170852,0.089331225
384832716,384832168,2.1125073,-2.1760824,1.0473108
384853707,384853153,2.3356388,-1.6049793,0.9722356
384874697,384874153,1.3526558,-0.7455098,0.7845968
384892685,384892130,-2.4235513,1.9132822,-0.9444009
384913679,384913113,-2.322414,1.9659994,-0.858186
384934660,384934095,-1.7464982,1.6078819,-1.2913735
384955629,384955079,-0.531596,1.3282005,-1.3220464
384972117,384971568,2.3425236,0.0753769,0.63867605
384993097,384992552,2.1499648,-0.31387052,1.191082
385014091,385013545,1.9803338,-0.029760204,1.4039112
385035072,385034522,1.9702235,-0.047640406,1.0332662
385053053,385052509,-1.3299757,-0.7839319,0.5751464
385074039,385073496,-2.289451,-1.4306871,0.00592147
385095040,385094493,-3.023813,-3.1974156,-0.018485362
385113010,385112466,-3.3498006,-1.3162442,-1.0637522
385134009,385133455,-2.1158826,0.25610766,-0.67565554
385154987,385154443,-1.3222438,2.2017715,-0.6969504
385171495,385170934,2.7373366,3.2634277,-0.65152115
385192470,385191909,2.8130887,2.270865,-0.68719286
385213448,385212893,3.3860972,1.1577564,-0.77947265
385234431,385233878,3.7343194,-0.5611312,-0.30459672
385252427,385251865,3.6400495,-5.3147078,0.8950619
385273466,385272856,2.9190314,-5.1901326,1.5087036
385294427,385293862,0.977055,-2.9339366,2.1245131
385312366,385311822,-3.6649897,3.5144174,0.30198857
385333358,385332810,-5.2055736,5.786722,-1.0909231
385354336,385353792,-4.6502194,4.4055204,-1.7398787
385375332,385374777,-1.0032033,-0.07463987,-1.7622072
385391859,385391265,5.8593745,-4.6906543,0.26635998
385412800,385412250,3.1327682,-1.9892397,1.5252265
385435277,385434733,2.059631,-1.0084943,1.7700868
385451766,385451222,-4.4902,3.5969486,0.25229475
385472780,385472206,-2.4096832,3.1709645,-0.70200586
385493752,385493197,-0.89671755,1.7101501,-1.2090367
385514722,385514178,0.071015485,-0.77133644,-0.48828095
385532707,385532163,1.4243463,-2.1285272,0.343235
385553692,385553148,0.91983855,-0.90568775,0.5987559
385574765,385574168,0.35558808,-0.38912323,0.073076844
385592683,385592120,-2.0650275,0.8912592,-0.85672843
385613659,385613104,-1.872082,0.31826037,-0.7699317
385634650,385634089,-0.7734421,-0.54909784,-0.27090368
385655631,385655074,0.7931236,-0.02169869,0.86543083
385672115,385671562,0.6881727,1.4681759,0.5611362
385693093,385692547,0.19503602,0.5974523,-0.063946664
385714104,385713563,-0.8246324,0.25290868,-0.8112643
385732066,385731521,-2.018513,-1.58651,-0.84264886
385754547,385754003,-1.9806345,-3.0094185,-0.7428339
385772545,385771990,-2.945112,2.3117406,0.44470257
385795018,385794474,-3.783803,4.484317,0.017261114
385813012,385812461,2.8677874,3.679358,-0.5018267
385833990,385833446,3.7571874,2.5129528,-0.83297324
385854976,385854432,4.2538853,1.1265018,-0.5937675
385871470,385870919,2.496586,-5.6326537,1.3705322
385892463,385891907,2.1849089,-4.2656293,1.5848714
385913477,385912890,2.0649,-3.8835578,1.7500478
385934431,385933876,1.9390038,-3.781083,1.7036244
385952423,385951861,-2.1737854,-0.8864057,0.54912084
385973402,385972845,-4.0061626,1.410834,0.10013397
385994403,385993844,-4.5219383,1.419874,-0.37692896
386012390,386011817,-4.28561,2.7626462,-1.8335694
386033346,386032802,-3.5993009,3.4476752,-2.0632784
386054331,386053787,-2.742934,2.5081718,-2.1082187
386072332,386071788,1.3444129,-1.0596389,-0.96258026
386093310,386092759,1.7502314,-1.0338364,-0.38712212
386114287,386113744,1.849709,-1.308634,0.09340727
386132280,386131731,3.4951968,-0.31629732,1.2252146
386151791,386151213,1.3303406,0.75720274,0.64708865
386172756,386172212,0.7528662,0.0814229,-0.047983106
386193754,386193212,0.14943841,-0.018009821,-0.10294812
386214723,386214179,0.32168043,-0.056797683,-0.39534062
386232707,386232158,-0.17283882,-0.20229852,0.30456048
386253687,386253143,0.42513618,0.46638677,0.47345197
386274681,386274137,-0.08297204,1.359205,0.96225244
386292670,386292115,-0.48353815,2.2961154,0.17058672
386313658,386313100,-0.1976355,1.4775993,-0.35870156
386334689,386334089,-0.4065532,0.764226,-0.5355069
386352619,386352075,-0.37731034,-3.451903,-0.15147085
386372148,386371558,-0.92916983,-4.452953,0.004690028
386393087,386392543,-0.604968,-5.0638576,0.62576854
386415574,386415027,1.0808823,-5.5851297,0.79647213
386432068,386431522,-1.5940409,-0.28374177,0.8698616
386453058,386452500,-1.5828612,-0.56051636,1.1148894
386474062,386473491,-1.7612821,-1.7089152,1.3968002
386492037,386491484,-3.2487266,1.5336927,-0.6286746
386513001,386512457,-3.643423,-0.068275884,-0.08912481
386534001,386533439,-2.8573532,-1.2618243,0.21529798
386555023,386554451,-1.4258255,-2.4706793,1.0699707
386571466,386570914,-3.5087476,0.21511444,-1.1361003
386592475,386591899,-3.120793,-0.5680032,-0.057341035
386613436,386612884,-1.6235932,-1.8076125,0.2344229
386634423,386633869,1.1436706,-1.1332992,1.1395339
386653922,386653368,1.0789317,0.048992813,0.7710101
386673443,386672844,1.5484277,-0.44100493,0.7998995
386694391,386693828,2.613077,0.013368349,0.44647577
386712362,386711813,0.15568689,-1.2881742,0.36568758
386733364,386732804,1.3319544,-0.6904162,0.19712432
386754327,386753783,2.8450813,-1.652431,0.15129904
386775317,386774768,3.2565174,-1.8925264,-0.0053922785
386791805,386791256,0.50492233,-4.301972,0.7717345
386812799,386812244,1.9070694,-3.154786,1.1275699
386835276,386834732,4.6541033,-3.805281,1.1413329
386851760,386851213,-1.9357115,2.05388,1.1186591
386872741,386872197,-2.994726,3.6408231,0.62328035
386893744,386893188,-3.4851542,4.079807,0.11701483
386914711,386914167,-3.7934556,4.0420785,-0.251112
386932699,386932155,-1.7536455,0.5641688,-1.3427823
386953683,386953139,-0.61794406,-0.62771785,-0.78736836
386973181,386972626,1.3801149,-1.9139668,0.14471415
386992706,386992117,2.9024014,-1.5302564,0.9514176
387013651,387013096,2.5994728,-0.59944326,1.0650392
387034636,387034081,0.7767019,1.38115,0.8322378
387055618,387055069,-0.0678972,0.8582381,-0.08416885
387072098,387071554,-1.2138901,-2.4250972,-1.0711488
387093089,387092539,-0.49058232,-3.1640718,-0.7893482
387112569,387112025,0.05135698,-1.9351991,-0.39893886
387135067,387134509,0.3159192,-3.4373937,-0.18597992
387153041,387152496,-0.16456476,1.9616567,-0.1231108
387175538,387174987,-1.9088144,2.6370454,-0.034473903
387193511,387192967,-1.9979792,5.115904,-1.2057426
387213011,387212456,0.23859155,3.6289299,-1.5447929
387233982,387233438,0.35968205,2.1655936,-0.99956554
387254967,387254423,0.9495738,0.46652985,-1.2954443
387271475,387270917,5.065476,-2.2616007,1.1136066
387292448,387291896,5.2134104,-1.414927,1.2158849
387313433,387312880,4.98097,-0.88466036,1.3238369
387332922,387332367,3.2205281,0.21452817,1.8925967
387352415,387351852,-0.28723434,0.22871365,1.2882341
387373418,387372844,-0.9008913,0.1512225,0.8378138
387394362,387393817,-1.0207343,-0.6247649,0.7147909
387412353,387411810,-2.8385475,-3.1002803,-1.0065775
387433338,387432794,-2.709407,-2.919255,-0.2139759
387454323,387453779,-2.6219132,-0.37521103,0.7491931
387475313,387474764,-2.4865117,3.364263,0.8107037
387491802,387491252,-1.4122206,3.5217612,-1.212294
