timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
402572895,402572073,-0.4955207,0.849991,-12.919836
402622241,402621552,0.31975102,0.140963,-8.428305
402671733,402671008,-0.27939174,-0.1564975,-11.128462
402721191,402720481,-0.46654525,0.33754164,-11.080984
402770701,402769934,0.7849114,0.5017305,-9.797658
402820121,402819402,-0.03557939,-0.038919862,-9.393288
402869580,402868866,-1.0409694,-0.5244499,-11.811165
402923559,402922862,0.4902301,1.059926,-7.8953023
402973009,402972293,-0.0439744,-0.4912608,-8.240316
403022464,403021759,-0.7855319,-0.27290848,-9.8565855
403071910,403071224,-0.24794547,0.8910049,-12.157521
403121461,403120693,-0.5465642,0.7735142,-11.484614
403170906,403170158,-0.035596445,-0.21490943,-8.326937
403220371,403219627,0.6037937,-0.50696456,-5.9612746
403274350,403273583,-0.14057213,0.088433266,-9.245337
403323759,403323052,-0.73994476,0.10412351,-9.974975
403373210,403372529,-0.27965575,0.51339465,-12.269739
403422778,403421981,0.28292003,0.044892196,-11.924201
403472182,403471445,-0.3256314,-0.30264384,-8.049899
403521691,403520911,-0.38831532,0.4287294,-10.746393
403571110,403570389,0.065604344,0.60724473,-10.70507
403620596,403619842,-0.42682642,-0.39055273,-10.375868
403670089,403669307,-0.25756428,-0.6741527,-8.346355
403719481,403718772,0.6173158,0.26879406,-8.736237
403773467,403772735,-0.43536934,0.17731808,-9.3321295
403822912,403822200,-1.0950226,-0.17876703,-9.54824
403872449,403871673,-0.19058532,-0.5442223,-11.154389
403921904,403921132,0.45486322,0.64648944,-9.929881
403971319,403970597,0.022772579,0.8321851,-8.060951
404020867,404020063,-0.1595412,-0.21197599,-7.0995374
404070210,404069528,-0.6137922,-0.45061004,-9.733024
404124411,404123495,0.17835674,0.33125892,-10.643626
404173732,404172956,-0.0126890885,0.33887753,-10.406861
404223147,404222421,-0.05407866,0.18319182,-9.130137
404272644,404271887,0.12557259,-0.54788244,-7.185687
404322078,404321352,0.074357696,-0.023327151,-8.148154
404371545,404370851,-0.3427011,0.6995652,-11.712204
404420981,404420284,-0.30113018,0.16823454,-10.704525
404475049,404474252,0.30343562,-0.07523906,-8.993183
404524676,404523715,-0.57551986,0.010586007,-11.487687
404569433,404568686,-0.1828545,-0.061294533,-9.663682
404618967,404618169,-0.8307677,0.30815315,-11.266698
404672830,404672108,0.24524556,0.3896448,-9.499391
404722289,404721574,-0.123230636,0.32123804,-6.7946215
404771766,404771039,-0.40514374,-0.58717144,-9.57912
404821356,404820535,-0.73437035,-0.3197388,-11.295346
404870845,404869977,-0.088270016,0.5126141,-12.028217
404920155,404919436,0.073960945,0.6534027,-9.915683
404969626,404968901,0.09545748,-0.09443075,-8.649521
405023740,405022929,-0.19097131,-0.3041083,-9.407219
405073140,405072330,0.18564878,0.79888195,-9.833532
405122742,405121813,0.0442592,0.6074309,-10.075816
405172020,405171261,-0.02534379,-0.42347658,-9.826453
405221531,405220729,-0.5505078,-0.07885242,-11.863639
405270968,405270192,-0.75921464,0.22870061,-11.317362
405320407,405319658,0.78031707,0.98432434,-10.554629
405374332,405373620,-0.74127674,-0.7073827,-8.825691
405423797,405423090,0.30854437,-0.61619645,-8.529423
405473242,405472559,-0.2801609,0.40137038,-10.393264
405522785,405522017,-0.060863666,0.030259373,-9.295699
405572236,405571482,-0.24458414,0.809343,-11.681803
405621734,405620948,0.41134807,0.71476215,-9.377312
405671142,405670422,0.27277443,-0.004103888,-8.743522
405720640,405719879,-0.31231493,-0.31269625,-8.94511
405770089,405769349,-0.96843606,-0.95409614,-10.583044
405824054,405823308,-0.004520178,1.2289208,-10.621141
405873525,405872780,-0.7252297,0.18417063,-11.264936
405922992,405922239,0.7010206,0.13898729,-9.001366
405972472,405971705,-0.059541993,-0.17894305,-8.86805
406021934,406021170,-0.15519887,0.07057314,-11.949714
406071400,406070636,0.44798037,0.5090167,-9.982887
406120794,406120109,0.0026606312,0.06599017,-8.9784355
406170259,406169567,-0.12943052,-0.23701304,-7.4180784
406224334,406223529,-0.23240252,0.12499426,-10.156548
406273746,406272998,-0.6996906,0.46848843,-10.061362
406323323,406322461,-1.0450045,-0.273338,-10.387722
406368172,406367429,-0.8446292,-0.7966793,-7.5595403
406422166,406421415,-0.078956835,0.48238787,-11.550185
406471592,406470858,0.13160321,0.97539335,-10.180539
406521053,406520323,-0.43684778,0.6601805,-11.60085
406575017,406574292,-0.44529262,-0.5631976,-10.393427
406624650,406623755,-0.2697652,0.54781526,-10.218148
406669518,406668720,-0.38708812,0.9021411,-13.368263
406718904,406718186,0.38094658,-0.23464572,-9.703249
406772862,406772163,-0.5093751,-0.60270363,-10.785702
406822330,406821615,0.03982639,0.9779392,-10.156235
406871774,406871080,0.2345939,1.7156093,-9.512863
406921288,406920552,-0.80904233,0.627141,-9.7478485
406970745,406970012,0.1808587,0.17456679,-6.7570715
407020363,407019477,0.5473163,0.32216975,-8.534204
407069673,407068946,0.43884736,1.0315268,-7.786845
407123726,407122910,0.3371854,-0.6644086,-6.4008102
407173095,407172402,-0.9150567,-0.48664743,-9.99765
407222534,407221837,0.1804804,-0.24706253,-11.124544
407272062,407271302,0.1630037,1.4784958,-10.835569
407321496,407320768,-0.5123835,-0.05504789,-10.3536215
407370991,407370234,-0.04375248,-0.8604015,-8.426916
407420474,407419699,-1.1110076,0.11346784,-10.084448
407474458,407473662,0.25387758,1.2891067,-10.117741
407524106,407523132,0.13766079,0.6019616,-9.668183
407573336,407572594,-0.076008335,-0.95743555,-7.179363
407622784,407622060,-0.11617017,-0.34352872,-8.347002
407672275,407671525,-0.81156445,0.35057762,-10.751697
407721736,407720991,-0.3606773,0.5842502,-11.296517
407771176,407770463,0.5984843,0.5616171,-9.709886
407820676,407819939,-0.73934805,-0.829689,-7.3806186
407874682,407873885,-0.50867707,1.0574023,-12.329028
407919543,407918854,0.03251153,1.0449,-12.174553
407973562,407972822,-0.44132861,-0.6233874,-9.065269
408023016,408022282,0.3119525,0.29628703,-9.093294
408072487,408071751,-0.009786249,0.16756864,-11.410852
408121969,408121213,-0.64027005,-0.34506205,-11.068145
408171402,408170680,-0.12573984,-0.049935747,-8.981593
408220829,408220148,0.47188333,1.1790187,-11.025097
408270391,408269611,-0.755626,0.49679577,-9.873443
408324279,408323574,0.04297192,-0.6073203,-9.697917
408373796,408373044,0.3784476,0.49827632,-9.4368925
408423463,408422505,-0.1451131,0.500772,-9.064659
408472740,408471978,-0.1573651,0.6875461,-10.042041
408522271,408521444,-0.48083517,0.2488398,-9.545971
408571595,408570903,-0.96235996,-1.22536,-8.649222
408621054,408620368,0.0031079587,-0.2824694,-9.973014
408675099,408674359,-0.3699843,0.65948516,-10.304022
408720045,408719300,-0.1012444,0.17864291,-10.998827
408769523,408768776,-0.31691054,-0.16661492,-11.008253
408818950,408818231,-0.67958945,-0.8652018,-8.160522
408872879,408872194,0.48644024,1.1623366,-11.764847
408922481,408921662,-0.46126854,-0.57455075,-9.396051
408971838,408971126,-0.013250838,-0.66963834,-8.395071
409021316,409020592,-1.0227153,0.111250535,-11.289649
409070801,409070057,-0.7938511,0.5459745,-11.10006
409120331,409119523,0.90782744,0.91669416,-10.17012
409169711,409168989,0.37013054,1.1735479,-9.899218
409223639,409222952,-0.44143653,-1.1642003,-7.552152
409273122,409272421,-0.7357174,-0.0016781699,-11.21281
409322678,409321883,-0.4275112,1.0000243,-12.274415
409372103,409371349,0.431569,0.61798155,-9.3179245
409421554,409420818,0.1683669,-0.53525406,-9.128755
409471001,409470281,-0.84530467,-0.5013063,-9.303537
409520497,409519765,-0.60908955,0.5964368,-10.557608
409574400,409573709,-0.22699186,-0.22749904,-8.525131
409624091,409623186,-0.7757961,-0.016703086,-9.650337
409668836,409668144,0.11016907,0.15045339,-11.318578
409718348,409717619,-0.854124,0.7544915,-11.816179
409772365,409771573,0.097128905,-0.31496578,-8.446255
409821794,409821039,-1.0305434,-0.8712544,-10.389398
409871271,409870504,-0.4878479,0.8705291,-10.4852
409920686,409919970,0.56855196,0.6936805,-10.653156
409970178,409969436,0.42630368,-0.19976111,-8.223783
410019593,410018905,-0.4927564,-0.25240037,-7.130323
410073649,410072872,0.6391915,0.9398107,-9.487885
410123080,410122330,0.22359219,1.1508472,-10.925935
410172526,410171799,-0.112043135,-0.40311646,-8.479892
410222019,410221262,-0.4688299,-0.34475312,-8.998395
